         y,     x_in,    y_in,          x_corr,           y_corr
40850, 10000, 40850, 9964.78, 40662.7
40860, 10000, 40860, 9964.43, 40672.4
40870, 10000, 40870, 9964.08, 40682.2
40880, 10000, 40880, 9963.73, 40692
40890, 10000, 40890, 9963.38, 40701.7
40900, 10000, 40900, 9963.03, 40711.5
40910, 10000, 40910, 9962.68, 40721.3
40920, 10000, 40920, 9962.33, 40731.1
40930, 10000, 40930, 9961.98, 40740.8
40940, 10000, 40940, 9961.63, 40750.6
40950, 10000, 40950, 9961.29, 40760.4
40960, 10000, 40960, 9960.94, 40770.1
40970, 10000, 40970, 9960.59, 40779.9
40980, 10000, 40980, 9960.24, 40789.7
40990, 10000, 40990, 9959.89, 40799.4
41000, 10000, 41000, 9959.54, 40809.2
41010, 10000, 41010, 9959.19, 40819
41020, 10000, 41020, 9958.84, 40828.7
41030, 10000, 41030, 9958.49, 40838.5
41040, 10000, 41040, 9958.14, 40848.3
41050, 10000, 41050, 9957.79, 40858
41060, 10000, 41060, 9957.44, 40867.8
41070, 10000, 41070, 9957.09, 40877.6
41080, 10000, 41080, 9956.74, 40887.3
41090, 10000, 41090, 9956.39, 40897.1
41100, 10000, 41100, 9956.04, 40906.9
41110, 10000, 41110, 9955.69, 40916.6
41120, 10000, 41120, 9955.34, 40926.4
41130, 10000, 41130, 9954.99, 40936.2
41140, 10000, 41140, 9954.64, 40946
41150, 10000, 41150, 9954.29, 40955.7
41160, 10000, 41160, 9953.94, 40965.5
41170, 10000, 41170, 9953.59, 40975.3
41180, 10000, 41180, 9953.24, 40985
41190, 10000, 41190, 9952.9, 40994.8
41200, 10000, 41200, 9952.55, 41004.6
41210, 10000, 41210, 9952.2, 41014.3
41220, 10000, 41220, 9951.85, 41024.1
41230, 10000, 41230, 9951.5, 41033.9
41240, 10000, 41240, 9951.15, 41043.6
41250, 10000, 41250, 9950.8, 41053.4
41260, 10000, 41260, 9950.45, 41063.2
41270, 10000, 41270, 9950.1, 41072.9
41280, 10000, 41280, 9949.75, 41082.7
41290, 10000, 41290, 9949.4, 41092.5
41300, 10000, 41300, 9949.05, 41102.2
41310, 10000, 41310, 9948.7, 41112
41320, 10000, 41320, 9948.35, 41121.8
41330, 10000, 41330, 9948, 41131.5
41340, 10000, 41340, 9947.65, 41141.3
41350, 10000, 41350, 9947.3, 41151.1
41360, 10000, 41360, 9946.95, 41160.9
41370, 10000, 41370, 9946.6, 41170.6
41380, 10000, 41380, 9946.25, 41180.4
41390, 10000, 41390, 9945.9, 41190.2
41400, 10000, 41400, 9945.55, 41199.9
41410, 10000, 41410, 9945.2, 41209.7
41420, 10000, 41420, 9944.85, 41219.5
41430, 10000, 41430, 9944.5, 41229.2
41440, 10000, 41440, 9944.16, 41239
41450, 10000, 41450, 9943.81, 41248.8
41460, 10000, 41460, 9943.46, 41258.5
41470, 10000, 41470, 9943.11, 41268.3
41480, 10000, 41480, 9942.76, 41278.1
41490, 10000, 41490, 9942.41, 41287.8
41500, 10000, 41500, 9942.06, 41297.6
41510, 10000, 41510, 9941.71, 41307.4
41520, 10000, 41520, 9941.36, 41317.1
41530, 10000, 41530, 9941.01, 41326.9
41540, 10000, 41540, 9940.66, 41336.7
41550, 10000, 41550, 9940.31, 41346.4
41560, 10000, 41560, 9939.96, 41356.2
41570, 10000, 41570, 9939.61, 41366
41580, 10000, 41580, 9939.26, 41375.8
41590, 10000, 41590, 9938.91, 41385.5
41600, 10000, 41600, 9938.56, 41395.3
41610, 10000, 41610, 9938.21, 41405.1
41620, 10000, 41620, 9937.86, 41414.8
41630, 10000, 41630, 9937.51, 41424.6
41640, 10000, 41640, 9937.16, 41434.4
41650, 10000, 41650, 9936.81, 41444.1
41660, 10000, 41660, 9936.46, 41453.9
41670, 10000, 41670, 9936.11, 41463.7
41680, 10000, 41680, 9935.76, 41473.4
41690, 10000, 41690, 9935.42, 41483.2
41700, 10000, 41700, 9935.07, 41493
41710, 10000, 41710, 9934.72, 41502.7
41720, 10000, 41720, 9934.37, 41512.5
41730, 10000, 41730, 9934.02, 41522.3
41740, 10000, 41740, 9933.67, 41532
41750, 10000, 41750, 9933.32, 41541.8
41760, 10000, 41760, 9932.97, 41551.6
41770, 10000, 41770, 9932.62, 41561.4
41780, 10000, 41780, 9932.27, 41571.1
41790, 10000, 41790, 9931.92, 41580.9
41800, 10000, 41800, 9931.57, 41590.7
41810, 10000, 41810, 9931.22, 41600.4
41820, 10000, 41820, 9930.87, 41610.2
41830, 10000, 41830, 9930.52, 41620
41840, 10000, 41840, 9930.17, 41629.7
41850, 10000, 41850, 9929.82, 41639.5
41860, 10000, 41860, 9929.47, 41649.3
41870, 10000, 41870, 9929.12, 41659
41880, 10000, 41880, 9928.77, 41668.8
41890, 10000, 41890, 9928.42, 41678.6
41900, 10000, 41900, 9928.07, 41688.3
41910, 10000, 41910, 9927.72, 41698.1
41920, 10000, 41920, 9927.37, 41707.9
41930, 10000, 41930, 9927.02, 41717.6
41940, 10000, 41940, 9926.68, 41727.4
41950, 10000, 41950, 9926.33, 41737.2
41960, 10000, 41960, 9925.98, 41746.9
41970, 10000, 41970, 9925.63, 41756.7
41980, 10000, 41980, 9925.28, 41766.5
41990, 10000, 41990, 9924.93, 41776.3
42000, 10000, 42000, 9924.58, 41786
42010, 10000, 42010, 9924.23, 41795.8
42020, 10000, 42020, 9923.88, 41805.6
42030, 10000, 42030, 9923.53, 41815.3
42040, 10000, 42040, 9923.18, 41825.1
42050, 10000, 42050, 9922.83, 41834.9
42060, 10000, 42060, 9922.48, 41844.6
42070, 10000, 42070, 9922.13, 41854.4
42080, 10000, 42080, 9921.78, 41864.2
42090, 10000, 42090, 9921.43, 41873.9
42100, 10000, 42100, 9921.08, 41883.7
42110, 10000, 42110, 9920.73, 41893.5
42120, 10000, 42120, 9920.38, 41903.2
42130, 10000, 42130, 9920.03, 41913
42140, 10000, 42140, 9919.68, 41922.8
42150, 10000, 42150, 9919.33, 41932.5
42160, 10000, 42160, 9918.98, 41942.3
42170, 10000, 42170, 9918.63, 41952.1
42180, 10000, 42180, 9918.29, 41961.8
42190, 10000, 42190, 9917.94, 41971.6
42200, 10000, 42200, 9917.59, 41981.4
42210, 10000, 42210, 9917.24, 41991.2
42220, 10000, 42220, 9916.89, 42000.9
42230, 10000, 42230, 9916.54, 42010.7
42240, 10000, 42240, 9916.19, 42020.5
42250, 10000, 42250, 9915.84, 42030.2
42260, 10000, 42260, 9915.49, 42040
42270, 10000, 42270, 9915.14, 42049.8
42280, 10000, 42280, 9914.79, 42059.5
42290, 10000, 42290, 9914.44, 42069.3
42300, 10000, 42300, 9914.09, 42079.1
42310, 10000, 42310, 9913.74, 42088.8
42320, 10000, 42320, 9913.39, 42098.6
42330, 10000, 42330, 9913.04, 42108.4
42340, 10000, 42340, 9912.69, 42118.1
42350, 10000, 42350, 9912.34, 42127.9
42360, 10000, 42360, 9911.99, 42137.7
42370, 10000, 42370, 9911.64, 42147.4
42380, 10000, 42380, 9911.29, 42157.2
42390, 10000, 42390, 9910.94, 42167
42400, 10000, 42400, 9910.59, 42176.8
42410, 10000, 42410, 9910.24, 42186.5
42420, 10000, 42420, 9909.89, 42196.3
42430, 10000, 42430, 9909.55, 42206.1
42440, 10000, 42440, 9909.2, 42215.8
42450, 10000, 42450, 9908.85, 42225.6
42460, 10000, 42460, 9908.5, 42235.4
42470, 10000, 42470, 9908.15, 42245.1
42480, 10000, 42480, 9907.8, 42254.9
42490, 10000, 42490, 9907.45, 42264.7
42500, 10000, 42500, 9907.1, 42274.4
42510, 10000, 42510, 9906.75, 42284.2
42520, 10000, 42520, 9906.4, 42294
42530, 10000, 42530, 9906.05, 42303.7
42540, 10000, 42540, 9905.7, 42313.5
42550, 10000, 42550, 9905.35, 42323.3
42560, 10000, 42560, 9905, 42333
42570, 10000, 42570, 9904.65, 42342.8
42580, 10000, 42580, 9904.3, 42352.6
42590, 10000, 42590, 9903.95, 42362.3
42600, 10000, 42600, 9903.6, 42372.1
42610, 10000, 42610, 9903.25, 42381.9
42620, 10000, 42620, 9902.9, 42391.7
42630, 10000, 42630, 9902.55, 42401.4
42640, 10000, 42640, 9902.2, 42411.2
42650, 10000, 42650, 9901.85, 42421
42660, 10000, 42660, 9901.5, 42430.7
42670, 10000, 42670, 9901.15, 42440.5
42680, 10000, 42680, 9900.81, 42450.3
42690, 10000, 42690, 9900.46, 42460
42700, 10000, 42700, 9900.11, 42469.8
42710, 10000, 42710, 9899.76, 42479.6
42720, 10000, 42720, 9899.41, 42489.3
42730, 10000, 42730, 9899.06, 42499.1
42740, 10000, 42740, 9898.71, 42508.9
42750, 10000, 42750, 9898.36, 42518.6
42760, 10000, 42760, 9898.01, 42528.4
42770, 10000, 42770, 9897.66, 42538.2
42780, 10000, 42780, 9897.31, 42547.9
42790, 10000, 42790, 9896.96, 42557.7
42800, 10000, 42800, 9896.61, 42567.5
42810, 10000, 42810, 9896.26, 42577.2
42820, 10000, 42820, 9895.91, 42587
42830, 10000, 42830, 9895.56, 42596.8
42840, 10000, 42840, 9895.21, 42606.6
42850, 10000, 42850, 9894.86, 42616.3
42860, 10000, 42860, 9894.51, 42626.1
42870, 10000, 42870, 9894.16, 42635.9
42880, 10000, 42880, 9893.81, 42645.6
42890, 10000, 42890, 9893.46, 42655.4
42900, 10000, 42900, 9893.11, 42665.2
42910, 10000, 42910, 9892.76, 42674.9
42920, 10000, 42920, 9892.41, 42684.7
42930, 10000, 42930, 9892.07, 42694.5
42940, 10000, 42940, 9891.72, 42704.2
42950, 10000, 42950, 9891.37, 42714
42960, 10000, 42960, 9891.02, 42723.8
42970, 10000, 42970, 9890.67, 42733.5
42980, 10000, 42980, 9890.32, 42743.3
42990, 10000, 42990, 9889.97, 42753.1
43000, 10000, 43000, 9889.62, 42762.8
43010, 10000, 43010, 9889.27, 42772.6
43020, 10000, 43020, 9888.92, 42782.4
43030, 10000, 43030, 9888.57, 42792.2
43040, 10000, 43040, 9888.22, 42801.9
43050, 10000, 43050, 9887.87, 42811.7
43060, 10000, 43060, 9887.52, 42821.5
43070, 10000, 43070, 9887.17, 42831.2
43080, 10000, 43080, 9886.82, 42841
43090, 10000, 43090, 9886.47, 42850.8
43100, 10000, 43100, 9886.12, 42860.5
43110, 10000, 43110, 9885.77, 42870.3
43120, 10000, 43120, 9885.42, 42880.1
43130, 10000, 43130, 9885.07, 42889.8
43140, 10000, 43140, 9884.72, 42899.6
43150, 10000, 43150, 9884.37, 42909.4
43160, 10000, 43160, 9884.02, 42919.1
43170, 10000, 43170, 9883.68, 42928.9
43180, 10000, 43180, 9883.33, 42938.7
43190, 10000, 43190, 9882.98, 42948.4
43200, 10000, 43200, 9882.63, 42958.2
43210, 10000, 43210, 9882.28, 42968
43220, 10000, 43220, 9881.93, 42977.7
43230, 10000, 43230, 9881.58, 42987.5
43240, 10000, 43240, 9881.23, 42997.3
43250, 10000, 43250, 9880.88, 43007.1
43260, 10000, 43260, 9880.53, 43016.8
43270, 10000, 43270, 9880.18, 43026.6
43280, 10000, 43280, 9879.83, 43036.4
43290, 10000, 43290, 9879.48, 43046.1
43300, 10000, 43300, 9879.13, 43055.9
43310, 10000, 43310, 9878.78, 43065.7
43320, 10000, 43320, 9878.43, 43075.4
43330, 10000, 43330, 9878.08, 43085.2
43340, 10000, 43340, 9877.73, 43095
43350, 10000, 43350, 9877.38, 43104.7
43360, 10000, 43360, 9877.03, 43114.5
43370, 10000, 43370, 9876.68, 43124.3
43380, 10000, 43380, 9876.33, 43134
43390, 10000, 43390, 9875.98, 43143.8
43400, 10000, 43400, 9875.63, 43153.6
43410, 10000, 43410, 9875.28, 43163.3
43420, 10000, 43420, 9874.94, 43173.1
43430, 10000, 43430, 9874.59, 43182.9
43440, 10000, 43440, 9874.24, 43192.6
43450, 10000, 43450, 9873.89, 43202.4
43460, 10000, 43460, 9873.54, 43212.2
43470, 10000, 43470, 9873.19, 43222
43480, 10000, 43480, 9872.84, 43231.7
43490, 10000, 43490, 9872.49, 43241.5
43500, 10000, 43500, 9872.14, 43251.3
43510, 10000, 43510, 9871.79, 43261
43520, 10000, 43520, 9871.44, 43270.8
43530, 10000, 43530, 9871.09, 43280.6
43540, 10000, 43540, 9870.74, 43290.3
43550, 10000, 43550, 9870.39, 43300.1
43560, 10000, 43560, 9870.04, 43309.9
43570, 10000, 43570, 9869.69, 43319.6
43580, 10000, 43580, 9869.34, 43329.4
43590, 10000, 43590, 9868.99, 43339.2
43600, 10000, 43600, 9868.64, 43348.9
43610, 10000, 43610, 9868.29, 43358.7
43620, 10000, 43620, 9867.94, 43368.5
43630, 10000, 43630, 9867.59, 43378.2
43640, 10000, 43640, 9867.24, 43388
43650, 10000, 43650, 9866.89, 43397.8
43660, 10000, 43660, 9866.54, 43407.5
43670, 10000, 43670, 9866.2, 43417.3
43680, 10000, 43680, 9865.85, 43427.1
43690, 10000, 43690, 9865.5, 43436.9
43700, 10000, 43700, 9865.15, 43446.6
43710, 10000, 43710, 9864.8, 43456.4
43720, 10000, 43720, 9864.45, 43466.2
43730, 10000, 43730, 9864.1, 43475.9
43740, 10000, 43740, 9863.75, 43485.7
43750, 10000, 43750, 9863.4, 43495.5
43760, 10000, 43760, 9863.05, 43505.2
43770, 10000, 43770, 9862.7, 43515
43780, 10000, 43780, 9862.35, 43524.8
43790, 10000, 43790, 9862, 43534.5
43800, 10000, 43800, 9861.65, 43544.3
43810, 10000, 43810, 9861.3, 43554.1
43820, 10000, 43820, 9860.95, 43563.8
43830, 10000, 43830, 9860.6, 43573.6
43840, 10000, 43840, 9860.25, 43583.4
43850, 10000, 43850, 9859.9, 43593.1
43860, 10000, 43860, 9859.55, 43602.9
43870, 10000, 43870, 9859.2, 43612.7
43880, 10000, 43880, 9858.85, 43622.5
43890, 10000, 43890, 9858.5, 43632.2
43900, 10000, 43900, 9858.15, 43642
43910, 10000, 43910, 9857.8, 43651.8
43920, 10000, 43920, 9857.46, 43661.5
43930, 10000, 43930, 9857.11, 43671.3
43940, 10000, 43940, 9856.76, 43681.1
43950, 10000, 43950, 9856.41, 43690.8
43960, 10000, 43960, 9856.06, 43700.6
43970, 10000, 43970, 9855.71, 43710.4
43980, 10000, 43980, 9855.36, 43720.1
43990, 10000, 43990, 9855.01, 43729.9
44000, 10000, 44000, 9854.66, 43739.7
44010, 10000, 44010, 9854.31, 43749.4
44020, 10000, 44020, 9853.96, 43759.2
44030, 10000, 44030, 9853.61, 43769
44040, 10000, 44040, 9853.26, 43778.7
44050, 10000, 44050, 9852.91, 43788.5
44060, 10000, 44060, 9852.56, 43798.3
44070, 10000, 44070, 9852.21, 43808
44080, 10000, 44080, 9851.86, 43817.8
44090, 10000, 44090, 9851.51, 43827.6
44100, 10000, 44100, 9851.16, 43837.4
44110, 10000, 44110, 9850.81, 43847.1
44120, 10000, 44120, 9850.46, 43856.9
44130, 10000, 44130, 9850.11, 43866.7
44140, 10000, 44140, 9849.76, 43876.4
44150, 10000, 44150, 9849.41, 43886.2
44160, 10000, 44160, 9849.07, 43896
44170, 10000, 44170, 9848.72, 43905.7
44180, 10000, 44180, 9848.37, 43915.5
44190, 10000, 44190, 9848.02, 43925.3
44200, 10000, 44200, 9847.67, 43935
44210, 10000, 44210, 9847.32, 43944.8
44220, 10000, 44220, 9846.97, 43954.6
44230, 10000, 44230, 9846.62, 43964.3
44240, 10000, 44240, 9846.27, 43974.1
44250, 10000, 44250, 9845.92, 43983.9
44260, 10000, 44260, 9845.57, 43993.6
44270, 10000, 44270, 9845.22, 44003.4
44280, 10000, 44280, 9844.87, 44013.2
44290, 10000, 44290, 9844.52, 44022.9
44300, 10000, 44300, 9844.17, 44032.7
44310, 10000, 44310, 9843.82, 44042.5
44320, 10000, 44320, 9843.47, 44052.3
44330, 10000, 44330, 9843.12, 44062
44340, 10000, 44340, 9842.77, 44071.8
44350, 10000, 44350, 9842.42, 44081.6
44360, 10000, 44360, 9842.07, 44091.3
44370, 10000, 44370, 9841.72, 44101.1
44380, 10000, 44380, 9841.37, 44110.9
44390, 10000, 44390, 9841.02, 44120.6
44400, 10000, 44400, 9840.67, 44130.4
44410, 10000, 44410, 9840.33, 44140.2
44420, 10000, 44420, 9839.98, 44149.9
44430, 10000, 44430, 9839.63, 44159.7
44440, 10000, 44440, 9839.28, 44169.5
44450, 10000, 44450, 9838.93, 44179.2
44460, 10000, 44460, 9838.58, 44189
44470, 10000, 44470, 9838.23, 44198.8
44480, 10000, 44480, 9837.88, 44208.5
44490, 10000, 44490, 9837.53, 44218.3
44500, 10000, 44500, 9837.18, 44228.1
44510, 10000, 44510, 9836.83, 44237.9
44520, 10000, 44520, 9836.48, 44247.6
44530, 10000, 44530, 9836.13, 44257.4
44540, 10000, 44540, 9835.78, 44267.2
44550, 10000, 44550, 9835.43, 44276.9
44560, 10000, 44560, 9835.08, 44286.7
44570, 10000, 44570, 9834.73, 44296.5
44580, 10000, 44580, 9834.38, 44306.2
44590, 10000, 44590, 9834.03, 44316
44600, 10000, 44600, 9833.68, 44325.8
44610, 10000, 44610, 9833.33, 44335.5
44620, 10000, 44620, 9832.98, 44345.3
44630, 10000, 44630, 9832.63, 44355.1
44640, 10000, 44640, 9832.28, 44364.8
44650, 10000, 44650, 9831.93, 44374.6
44660, 10000, 44660, 9831.59, 44384.4
44670, 10000, 44670, 9831.24, 44394.1
44680, 10000, 44680, 9830.89, 44403.9
44690, 10000, 44690, 9830.54, 44413.7
44700, 10000, 44700, 9830.19, 44423.4
44710, 10000, 44710, 9829.84, 44433.2
44720, 10000, 44720, 9829.49, 44443
44730, 10000, 44730, 9829.14, 44452.8
44740, 10000, 44740, 9828.79, 44462.5
44750, 10000, 44750, 9828.44, 44472.3
44760, 10000, 44760, 9828.09, 44482.1
44770, 10000, 44770, 9827.74, 44491.8
44780, 10000, 44780, 9827.39, 44501.6
44790, 10000, 44790, 9827.04, 44511.4
44800, 10000, 44800, 9826.69, 44521.1
44810, 10000, 44810, 9826.34, 44530.9
44820, 10000, 44820, 9825.99, 44540.7
44830, 10000, 44830, 9825.64, 44550.4
44840, 10000, 44840, 9825.29, 44560.2
44850, 10000, 44850, 9824.94, 44570
44860, 10000, 44860, 9824.59, 44579.7
44870, 10000, 44870, 9824.24, 44589.5
44880, 10000, 44880, 9823.89, 44599.3
44890, 10000, 44890, 9823.54, 44609
44900, 10000, 44900, 9823.19, 44618.8
44910, 10000, 44910, 9822.85, 44628.6
44920, 10000, 44920, 9822.5, 44638.3
44930, 10000, 44930, 9822.15, 44648.1
44940, 10000, 44940, 9821.8, 44657.9
44950, 10000, 44950, 9821.45, 44667.7
44960, 10000, 44960, 9821.1, 44677.4
44970, 10000, 44970, 9820.75, 44687.2
44980, 10000, 44980, 9820.4, 44697
44990, 10000, 44990, 9820.05, 44706.7
45000, 10000, 45000, 9819.7, 44716.5
45010, 10000, 45010, 9819.35, 44726.3
45020, 10000, 45020, 9819, 44736
45030, 10000, 45030, 9818.65, 44745.8
45040, 10000, 45040, 9818.3, 44755.6
45050, 10000, 45050, 9817.95, 44765.3
45060, 10000, 45060, 9817.6, 44775.1
45070, 10000, 45070, 9817.25, 44784.9
45080, 10000, 45080, 9816.9, 44794.6
45090, 10000, 45090, 9816.55, 44804.4
45100, 10000, 45100, 9816.2, 44814.2
45110, 10000, 45110, 9815.85, 44823.9
45120, 10000, 45120, 9815.5, 44833.7
45130, 10000, 45130, 9815.15, 44843.5
45140, 10000, 45140, 9814.8, 44853.2
45150, 10000, 45150, 9814.46, 44863
45160, 10000, 45160, 9814.11, 44872.8
45170, 10000, 45170, 9813.76, 44882.6
45180, 10000, 45180, 9813.41, 44892.3
45190, 10000, 45190, 9813.06, 44902.1
45200, 10000, 45200, 9812.71, 44911.9
45210, 10000, 45210, 9812.36, 44921.6
45220, 10000, 45220, 9812.01, 44931.4
45230, 10000, 45230, 9811.66, 44941.2
45240, 10000, 45240, 9811.31, 44950.9
45250, 10000, 45250, 9810.96, 44960.7
45260, 10000, 45260, 9810.61, 44970.5
45270, 10000, 45270, 9810.26, 44980.2
45280, 10000, 45280, 9809.91, 44990
45290, 10000, 45290, 9809.56, 44999.8
45300, 10000, 45300, 9809.21, 45009.5
45310, 10000, 45310, 9808.86, 45019.3
45320, 10000, 45320, 9808.51, 45029.1
45330, 10000, 45330, 9808.16, 45038.8
45340, 10000, 45340, 9807.81, 45048.6
45350, 10000, 45350, 9807.46, 45058.4
45360, 10000, 45360, 9807.11, 45068.2
45370, 10000, 45370, 9806.76, 45077.9
45380, 10000, 45380, 9806.41, 45087.7
45390, 10000, 45390, 9806.06, 45097.5
45400, 10000, 45400, 9805.72, 45107.2
45410, 10000, 45410, 9805.37, 45117
45420, 10000, 45420, 9805.02, 45126.8
45430, 10000, 45430, 9804.67, 45136.5
45440, 10000, 45440, 9804.32, 45146.3
45450, 10000, 45450, 9803.97, 45156.1
45460, 10000, 45460, 9803.62, 45165.8
45470, 10000, 45470, 9803.27, 45175.6
45480, 10000, 45480, 9802.92, 45185.4
45490, 10000, 45490, 9802.57, 45195.1
45500, 10000, 45500, 9802.22, 45204.9
45510, 10000, 45510, 9801.87, 45214.7
45520, 10000, 45520, 9801.52, 45224.4
45530, 10000, 45530, 9801.17, 45234.2
45540, 10000, 45540, 9800.82, 45244
45550, 10000, 45550, 9800.47, 45253.7
45560, 10000, 45560, 9800.12, 45263.5
45570, 10000, 45570, 9799.77, 45273.3
45580, 10000, 45580, 9799.42, 45283.1
45590, 10000, 45590, 9799.07, 45292.8
45600, 10000, 45600, 9798.72, 45302.6
45610, 10000, 45610, 9798.37, 45312.4
45620, 10000, 45620, 9798.02, 45322.1
45630, 10000, 45630, 9797.67, 45331.9
45640, 10000, 45640, 9797.32, 45341.7
45650, 10000, 45650, 9796.98, 45351.4
45660, 10000, 45660, 9796.63, 45361.2
45670, 10000, 45670, 9796.28, 45371
45680, 10000, 45680, 9795.93, 45380.7
45690, 10000, 45690, 9795.58, 45390.5
45700, 10000, 45700, 9795.23, 45400.3
45710, 10000, 45710, 9794.88, 45410
45720, 10000, 45720, 9794.53, 45419.8
45730, 10000, 45730, 9794.18, 45429.6
45740, 10000, 45740, 9793.83, 45439.3
45750, 10000, 45750, 9793.48, 45449.1
45760, 10000, 45760, 9793.13, 45458.9
45770, 10000, 45770, 9792.78, 45468.6
45780, 10000, 45780, 9792.43, 45478.4
45790, 10000, 45790, 9792.08, 45488.2
45800, 10000, 45800, 9791.73, 45498
45810, 10000, 45810, 9791.38, 45507.7
45820, 10000, 45820, 9791.03, 45517.5
45830, 10000, 45830, 9790.68, 45527.3
45840, 10000, 45840, 9790.33, 45537
45850, 10000, 45850, 9789.98, 45546.8
45860, 10000, 45860, 9789.63, 45556.6
45870, 10000, 45870, 9789.28, 45566.3
45880, 10000, 45880, 9788.93, 45576.1
45890, 10000, 45890, 9788.58, 45585.9
45900, 10000, 45900, 9788.24, 45595.6
45910, 10000, 45910, 9787.89, 45605.4
45920, 10000, 45920, 9787.54, 45615.2
45930, 10000, 45930, 9787.19, 45624.9
45940, 10000, 45940, 9786.84, 45634.7
45950, 10000, 45950, 9786.49, 45644.5
45960, 10000, 45960, 9786.14, 45654.2
45970, 10000, 45970, 9785.79, 45664
45980, 10000, 45980, 9785.44, 45673.8
45990, 10000, 45990, 9785.09, 45683.6
46000, 10000, 46000, 9784.74, 45693.3
46010, 10000, 46010, 9784.39, 45703.1
46020, 10000, 46020, 9784.04, 45712.9
46030, 10000, 46030, 9783.69, 45722.6
46040, 10000, 46040, 9783.34, 45732.4
46050, 10000, 46050, 9782.99, 45742.2
46060, 10000, 46060, 9782.64, 45751.9
46070, 10000, 46070, 9782.29, 45761.7
46080, 10000, 46080, 9781.94, 45771.5
46090, 10000, 46090, 9781.59, 45781.2
46100, 10000, 46100, 9781.24, 45791
46110, 10000, 46110, 9780.89, 45800.8
46120, 10000, 46120, 9780.54, 45810.5
46130, 10000, 46130, 9780.19, 45820.3
46140, 10000, 46140, 9779.85, 45830.1
46150, 10000, 46150, 9779.5, 45839.8
46160, 10000, 46160, 9779.15, 45849.6
46170, 10000, 46170, 9778.8, 45859.4
46180, 10000, 46180, 9778.45, 45869.1
46190, 10000, 46190, 9778.1, 45878.9
46200, 10000, 46200, 9777.75, 45888.7
46210, 10000, 46210, 9777.4, 45898.5
46220, 10000, 46220, 9777.05, 45908.2
46230, 10000, 46230, 9776.7, 45918
46240, 10000, 46240, 9776.35, 45927.8
46250, 10000, 46250, 9776, 45937.5
46260, 10000, 46260, 9775.65, 45947.3
46270, 10000, 46270, 9775.3, 45957.1
46280, 10000, 46280, 9774.95, 45966.8
46290, 10000, 46290, 9774.6, 45976.6
46300, 10000, 46300, 9774.25, 45986.4
46310, 10000, 46310, 9773.9, 45996.1
46320, 10000, 46320, 9773.55, 46005.9
46330, 10000, 46330, 9773.2, 46015.7
46340, 10000, 46340, 9772.85, 46025.4
46350, 10000, 46350, 9772.5, 46035.2
46360, 10000, 46360, 9772.15, 46045
46370, 10000, 46370, 9771.8, 46054.7
46380, 10000, 46380, 9771.45, 46064.5
46390, 10000, 46390, 9771.11, 46074.3
46400, 10000, 46400, 9770.76, 46084
46410, 10000, 46410, 9770.41, 46093.8
46420, 10000, 46420, 9770.06, 46103.6
46430, 10000, 46430, 9769.71, 46113.4
46440, 10000, 46440, 9769.36, 46123.1
46450, 10000, 46450, 9769.01, 46132.9
46460, 10000, 46460, 9768.66, 46142.7
46470, 10000, 46470, 9768.31, 46152.4
46480, 10000, 46480, 9767.96, 46162.2
46490, 10000, 46490, 9767.61, 46172
46500, 10000, 46500, 9767.26, 46181.7
46510, 10000, 46510, 9766.91, 46191.5
46520, 10000, 46520, 9766.56, 46201.3
46530, 10000, 46530, 9766.21, 46211
46540, 10000, 46540, 9765.86, 46220.8
46550, 10000, 46550, 9765.51, 46230.6
46560, 10000, 46560, 9765.16, 46240.3
46570, 10000, 46570, 9764.81, 46250.1
46580, 10000, 46580, 9764.46, 46259.9
46590, 10000, 46590, 9764.11, 46269.6
46600, 10000, 46600, 9763.76, 46279.4
46610, 10000, 46610, 9763.41, 46289.2
46620, 10000, 46620, 9763.06, 46299
46630, 10000, 46630, 9762.71, 46308.7
46640, 10000, 46640, 9762.37, 46318.5
46650, 10000, 46650, 9762.02, 46328.3
46660, 10000, 46660, 9761.67, 46338
46670, 10000, 46670, 9761.32, 46347.8
46680, 10000, 46680, 9760.97, 46357.6
46690, 10000, 46690, 9760.62, 46367.3
46700, 10000, 46700, 9760.27, 46377.1
46710, 10000, 46710, 9759.92, 46386.9
46720, 10000, 46720, 9759.57, 46396.6
46730, 10000, 46730, 9759.22, 46406.4
46740, 10000, 46740, 9758.87, 46416.2
46750, 10000, 46750, 9758.52, 46425.9
46760, 10000, 46760, 9758.17, 46435.7
46770, 10000, 46770, 9757.82, 46445.5
46780, 10000, 46780, 9757.47, 46455.2
46790, 10000, 46790, 9757.12, 46465
46800, 10000, 46800, 9756.77, 46474.8
46810, 10000, 46810, 9756.42, 46484.5
46820, 10000, 46820, 9756.07, 46494.3
46830, 10000, 46830, 9755.72, 46504.1
46840, 10000, 46840, 9755.37, 46513.9
46850, 10000, 46850, 9755.02, 46523.6
46860, 10000, 46860, 9754.67, 46533.4
46870, 10000, 46870, 9754.32, 46543.2
46880, 10000, 46880, 9753.97, 46552.9
46890, 10000, 46890, 9753.63, 46562.7
46900, 10000, 46900, 9753.28, 46572.5
46910, 10000, 46910, 9752.93, 46582.2
46920, 10000, 46920, 9752.58, 46592
46930, 10000, 46930, 9752.23, 46601.8
46940, 10000, 46940, 9751.88, 46611.5
46950, 10000, 46950, 9751.53, 46621.3
46960, 10000, 46960, 9751.18, 46631.1
46970, 10000, 46970, 9750.83, 46640.8
